review,sentiment
जब किसी का लिखा हुआ भी बहुत 'सुंदर' हो सकता है :) #HappyNewYear2019 https://t.co/r4eAnCOa90,2
@KhanAshrafullah haha... jaroor.. shukriya :),2
@RC_Shukl बहुत सुंदर है। आपके ट्वीट के बाद एक बार फिर पढ़ने का मौका मिल गया :),2
वाह :) https://t.co/uNzCTItCBr,2
@rmsVISHWAKARMA हा हा..वाह....... लेकिन शायरी दिल से की जाती है गणित और विज्ञान से नहीं :) ख्यालों में लॉजिक नहीं चलते दोस्त,2
@saurabhtop रात में सर्राफा में फालूदा-कुल्फी खाएं और टीम को भी खिलाएं :-),2
@khanduri_happy धन्यवाद :),2
@mohitgroverAT Dhanyawad :-),2
@tigerintolerant Dhanyawad :),2
"RT @prernakaul: #SahityaAajTak18में @aajtak के दर्शक और पाठक हैं हमारे VIP!सूफी नज़राने, कविता के खज़ाने, लोकगीत और तराने,बहुत सारे अ…",2
@patidar27SHYAM मध्यप्रदेश घूमने के लिए पूरा एक महीना चाहिए। बहुत सुंदर और बहुत प्यारे लोग :),2
@ravikanire परसों था :)  आज टेलिकास्ट है 10:30 बजे,2
सुप्रभात... दिल्ली आते ही मौसम के साथ साथ.. ख़बरों की भी बरसात :) #IAmHome #LoveDelhi,2
Yes absolutely.. चुनाव तो लोकतंत्र का सबसे बड़ा पर्व है। और उसे कवर करना किसी भी पत्रकार के लिए सबसे महत्वपूर्ण। को… https://t.co/4l44weepbT,2
@kartik191097 @aajtak 5 din me ek din bhi nahi beeta jab Poha na khaya ho :-),2
@Paritosh_Toshi @aajtak Shukriya :-),2
@thakur_shivangi Hum toh trailer na jhel pae or ap do bar film dekh ayi. #WonderWoman :-),2
@nishantchat @sardanarohit You missed the line जब जनाब ने बताया कि सूट पहनकर कैसा लुक आता है :P,2
@gotyash Haha :-) ye bhi sahi,2
@pandeypiyush बहुत ही मामूली ;),2
Friends .... there is information for u.#Tatasky पर बिना किसी एक्स्ट्रा चार्ज के @aajtak देखने के लिए अपने रजिस्ट… https://t.co/QX6QE4lbH7,2
@AjayYad91127401 शुक्रिया साझा करने के लिए। पुरानी यादें :) ज़िन्दगी वाकई काफी बदली लेकिन वो सब सिर्फ ट्वीट्स में नहीं लिखा जा सकता :),2
@sanjaymaurya945 सौंदर्यबोध :),2
देश बदल रहा है ;) https://t.co/B4fnZrmnrM,2
@AjayYad91127401 वाह... सुंदर :),2
@Shubhamkolkata4 @nehabatham03 @MPTakOfficial @aajtak आपको भी शुभकामनाएं :),2
@IamYog02 Bahut badhiya :),2
hahaha :) जिम इसीलिए जाते हैं कि ये सब खा सके :P #goodmorning #FridayMotivation #StayFit #workoutmotivation https://t.co/jKZowmES28,2
@deepak_joshi22 दोस्त रिमोट तो हाथ में है ना जब पसंद ना आए चेंज कर लो चैनल... किसी ने थोपा थोड़े है ;-),2
@groverkaran_ Shukriya :),2
@yashika10gupta @MohdAnasZubair Haha... She wud hv said jao pehle unka jawab lekar aao jinki vajah se AJ mujhe bhi karaani PADI ;-),2
@saddams71451283 सुंदर :),2
खूबसूरत :) https://t.co/oh4HK9Qjlo,2
@WorldJat @aajtak @jayantrld Meenakshi this side :),2
@Prakash5866 वाह........ जन्मदिन पर ग्रह भी पूजे जाते हैं. :),2
ये हुई ना बात :) https://t.co/LYXnBFQTkV,2
RT @pandeypiyush: ये नैतिकता की हार है। कर्नाटक में सरकार गिरी आंधी दिल्ली-एनसीआर में आ रही है :) :) :) #Karnataka#KarnatakaFloorTest,2
@nikhildubei @nripendra1784 @JimmcYash @vinayshrinema Wah kya baat.. badhai :),2
हा हा हा.... ट्वीट्स का जलवा है :P https://t.co/dLSeWnFyiY,2
@kartik191097 जोधपुर और वहां के लोग बहुत प्यारे लगे :) गर्मी में पानी पिलाने से लेकर कवरेज में मदद करने तक.. मेहमान… https://t.co/cEKcIoUfu5,2
@vikrantgupta73 वादा किया है निभाना तो पड़ेगा :) #IPL2018,2
"RT @satishacharya: Who Is Safer In Uttar Pradesh, Gaumata or Beti? @mail_today cartoon #UttarPradesh #YogiAdityanath https://t.co/s8hg11ICSq",2
Sirf siddhu hi h jo party badalne se bhi na badle 😂😂 must watch... #siddhu #NavjotSinghSidhu https://t.co/6VpaKAfCwe,2
@rjoshi1973 Yes it is :) Mukteshwar,2
@SJPANCHAL Dhanyawad :),2
@mausamii2u saaddi kudi hit hai :),2
@pandeypiyush सफाई आ गई है वैसे अब :P,2
"@jitendradixit ""ऊंची दुकान फीका पकवान"" भी.... :P",2
कभी कभी लगता है कि भारत और भारतीयता का Essence हमें देश को जीने वाले विदेशियों से सीखना पड़ेगा... Very Impressive &amp;… https://t.co/FURu0q1kSB,2
@vikrantgupta73 सर को जन्मदिन की शुभकामनाएं :) पार्टी कहां है बता देना :P,2
इंतजार रहेगा... :) https://t.co/c1j5eoIZhT,2
@saurabhtop @TheLallantop @kamleshksingh पूरी @TheLallantop टीम को बधाई :) इसी बात पर पार्टी तो बनती है :D,2
"RT @manupanwar: वाजपेयी और मनोहर श्याम जोशी के बीच दिलचस्प पत्र-व्यवहार  :)पढिएगा, मन प्रसन्न हो जाएगा। :) https://t.co/5uGwyyI2S4",2
@manupanwar संपादक को भेजी हुई कविता का समय पर ना छपने का दर्द एक लेखक ही जान सकता है :),2
@yasser_aks यही है ज़िंदगी :),2
@Hello_IAjay हा हा हा..... ये हुआ एकदम 'वैरागी' रिप्लाई :),2
दोस्त घर आए मेहमान को पानी-चाय या खाना  पूछना शिष्टाचार था :) https://t.co/KmRQ07Z1Lz,2
और इसके बावजूद भी सिर्फ मोदी विरोध के लिए हो रहा #Khichdi विरोध वाकई हास्यास्पद है :D #Khichri… https://t.co/nklaJ6LYtC,2
सबसे पहले... सबसे तेज़........ Kudos #SatenderChauhan #Honeypreetexclusiveinterview https://t.co/wmv4WJbR7f,2
@nehabatham03 Hahaha... वाह अनुप्रास अलंकार का सुंदर प्रयोग :),2
@vikrantgupta73 आज तो फिर एक गाना गाना बनता है...... :),2
"@KumarVikrantS हा हा हा... फिल्म की ऑस्कर एंट्री पर मुहर.. माने अच्छे दिन, चलो किसी के तो आए :P",2
@dimri_vikesh @SummitersINDIA @nehabatham03 @TravelTies @sachin_rt सुंदर :),2
@LalSanchay थैंक यू :),2
@Naitisha0823 शुक्रिया :),2
@_Colourful___ धन्यवाद .. शुभ कामनाएँ आपको भी :),2
मेरी तरह भूटान जाने की चाहत रखने वाले सभी घुमक्कड़ों के लिए प्रिव्यू :) #Bhutan #Love #Nature #Wolrd'sHappiestCount… https://t.co/axz4y8UyRb,2
@saurabhtop @IndiainBhutanCG लगता है जल्द ही भूटान जाना पड़ेगा :),2
किसी के शब्द कैसे अंदर तक झकझोर सकते हैं.. दुष्यंत इसकी मिसाल हैं :) https://t.co/ySn7S7mnWX,2
#RakshaBandhan पर संदेश भाई और बहन दोनों की रक्षा के लिए .... क्योंकि हर जिंदगी अनमोल है :) https://t.co/RcejaBMK45,2
@swaprem आपके एक्सपर्ट कॉमेंट का भी इंतजार है :P,2
